0.026400,0.5837,1.6984,2.3334
0.026600,0.4494,1.3807,1.9193
0.026800,0.3185,1.0511,1.4997
0.027000,0.1865,0.7141,1.0810
0.027200,0.0482,0.3641,0.6595
0.027400,-0.0935,0.0012,0.2240
0.027600,-0.2199,-0.2664,-0.2304
0.027800,-0.3565,-0.1962,-0.7578
0.028000,-0.4831,-0.1553,-1.1405
0.028200,-0.6050,-0.1755,-1.5180
0.028400,-0.7173,-0.1679,-1.9089
0.028600,-0.8338,-0.1746,-2.2889
0.028800,-0.9586,-0.1892,-2.6948
0.029000,-1.0871,-0.1956,-3.1236
0.029200,-1.2163,-0.1981,-3.5572
0.029400,-1.3469,-0.1993,-3.9933
0.029600,-1.4757,-0.1981,-4.4279
0.029800,-1.6005,-0.1959,-4.8531
0.030000,-1.7177,-0.1859,-5.2641
0.030200,-1.8207,-0.1679,-5.6359
0.030400,-1.9190,-0.1602,-5.9716
0.030600,-1.9991,-0.1392,-6.2777
0.030800,-2.0612,-0.1138,-6.5218
0.031000,-2.1120,-0.0989,-6.7129
0.031200,-2.1548,-0.0867,-6.8761
0.031400,-2.1720,-0.0510,-6.9793
0.031600,-2.1856,-0.0467,-7.0315
0.031800,-2.1987,-0.0482,-7.0797
0.032000,-2.2127,-0.0497,-7.1313
0.032200,-2.2254,-0.0470,-7.1804
0.032400,-2.2341,-0.0415,-7.2176
0.032600,-2.2391,-0.0369,-7.2451
0.032800,-2.2422,-0.0333,-7.2643
0.033000,-2.2439,-0.0308,-7.2735
0.033200,-2.2430,-0.0284,-7.2781
0.033400,-2.2394,-0.0244,-7.2759
0.033600,-2.2268,-0.0107,-7.2533
0.033800,-2.1653,0.0589,-7.1548
0.034000,-2.0698,0.1123,-6.8853
0.034200,-1.9665,0.1175,-6.5496
0.034400,-1.8628,0.1196,-6.2087
0.034600,-1.7631,0.1135,-5.8766
0.034800,-1.6683,0.1071,-5.5602
0.035000,-1.5815,0.0995,-5.2644
0.035200,-1.4890,0.1099,-4.9736
0.035400,-1.3784,0.1386,-4.6376
0.035600,-1.2455,0.1599,-4.2711
0.035800,-1.0710,-1.9498,-2.6908
0.036000,-0.9162,-2.1888,-2.9182
0.036200,-0.7634,-1.9895,-2.7030
0.036400,-0.6214,-1.7014,-2.3258
0.036600,-0.4842,-1.3794,-1.9071
0.036800,-0.3531,-1.0523,-1.4856
0.037000,-0.2245,-0.7221,-1.0743
0.037200,-0.0882,-0.3739,-0.6577
0.037400,0.0531,-0.0128,-0.2264
0.037600,0.1846,0.2649,0.2216
0.037800,0.3204,0.1975,0.7581
0.038000,0.4459,0.1502,1.1466
0.038200,0.5660,0.1700,1.5195
0.038400,0.6790,0.1639,1.9083
0.038600,0.7945,0.1712,2.2868
0.038800,0.9194,0.1880,2.6914
0.039000,1.0491,0.1950,3.1214
0.039200,1.1760,0.1941,3.5578
0.039400,1.3063,0.1962,3.9912
0.039600,1.4345,0.1950,4.4237
0.039800,1.5589,0.1929,4.8488
0.040000,1.6765,0.1862,5.2599
0.040200,1.7801,0.1669,5.6371
0.040400,1.8767,0.1572,5.9728
0.040600,1.9555,0.1318,6.2761
0.040800,2.0190,0.1102,6.5145
0.041000,2.0734,0.1022,6.7144
0.041200,2.1139,0.0803,6.8911
0.041400,2.1310,0.0461,6.9854
0.041600,2.1448,0.0443,7.0351
0.041800,2.1589,0.0446,7.0849
0.042000,2.1731,0.0458,7.1383
0.042200,2.1847,0.0433,7.1865
0.042400,2.1934,0.0381,7.2240
0.042600,2.1993,0.0348,7.2521
0.042800,2.2024,0.0311,7.2689
0.043000,2.2037,0.0278,7.2784
0.043200,2.2025,0.0262,7.2835
0.043400,2.1982,0.0223,7.2802
0.043600,2.1859,0.0085,7.2576
0.043800,2.1252,-0.0595,7.1569
0.044000,2.0327,-0.1117,6.8926
0.044200,1.9265,-0.1248,6.5596
0.044400,1.8221,-0.1245,6.2099
0.044600,1.7248,-0.1135,5.8776
0.044800,1.6314,-0.1093,5.5672
0.045000,1.5441,-0.1016,5.2724
0.045200,1.4524,-0.1111,4.9873
0.045400,1.3410,-0.1444,4.6513
0.045600,1.2099,-0.1700,4.2671
0.045800,1.0381,1.9370,2.7009
0.046000,0.8853,2.1964,2.9334
0.046200,0.7337,2.0035,2.7314
0.046400,0.5882,1.7106,2.3530
0.046600,0.4508,1.3855,1.9306
0.046800,0.3171,1.0517,1.5027
0.047000,0.1875,0.7181,1.0831
0.047200,0.0529,0.3739,0.6687
0.047400,-0.0873,0.0168,0.2399
0.047600,-0.2132,-0.2618,-0.2017
0.047800,-0.3523,-0.2057,-0.7382
0.048000,-0.4816,-0.1602,-1.1353
0.048200,-0.6040,-0.1749,-1.5134
0.048400,-0.7147,-0.1672,-1.9016
0.048600,-0.8296,-0.1727,-2.2794
0.048800,-0.9540,-0.1886,-2.6814
0.049000,-1.0848,-0.1996,-3.1104
0.049200,-1.2130,-0.1975,-3.5478
0.049400,-1.3404,-0.1968,-3.9775
0.049600,-1.4689,-0.1987,-4.4069
0.049800,-1.5954,-0.1968,-4.8357
0.050000,-1.7151,-0.1886,-5.2489
0.050200,-1.8194,-0.1697,-5.6285
0.050400,-1.9160,-0.1593,-5.9670
0.050600,-1.9958,-0.1367,-6.2703
0.050800,-2.0585,-0.1126,-6.5123
0.051000,-2.1097,-0.0980,-6.7025
0.051200,-2.1529,-0.0867,-6.8691
0.051400,-2.1705,-0.0513,-6.9762
0.051600,-2.1842,-0.0467,-7.0290
0.051800,-2.1972,-0.0482,-7.0757
0.052000,-2.2123,-0.0497,-7.1279
0.052200,-2.2254,-0.0470,-7.1767
0.052400,-2.2326,-0.0415,-7.2149
0.052600,-2.2382,-0.0378,-7.2427
0.052800,-2.2414,-0.0348,-7.2610
0.053000,-2.2439,-0.0314,-7.2713
0.053200,-2.2433,-0.0293,-7.2765
0.053400,-2.2384,-0.0238,-7.2729
0.053600,-2.2263,-0.0110,-7.2536
0.053800,-2.1662,0.0558,-7.1563
0.054000,-2.0730,0.1083,-6.8899
0.054200,-1.9701,0.1154,-6.5587
0.054400,-1.8653,0.1205,-6.2218
